,IdAcidente,Datahora,Dia da Semana,Sentidos,Latitude GPS,Longitude GPS,Via Trânsito,Localizações,Freguesia,Pov. Proxima,Tipo Natureza,Natureza,Tipo de Traçado,Inclinação do Traçado,Berma do Traçado,Localização do Traçado,Estado Conservação,Características Tecnicas,Reg Circulação,Marca Via,Obstáculos,Sinais,Sinais Luminosos,Tipo Piso,Intersecção Vias,Factores Atmosféricos,Luminosidade,Cond Aderência,VM,FG,FL,Tipos Vias,Via,Num arruamento,Km,Nome arruamento,Localização 2,Ano,Mês,Dia,Hora,Periodo,Estação,Dia Util,Gravidade,Indicador de Gravidade,Veículos envolvidos,Passageiros envolvidos,Peões envolvidos,Inf/Ação: Abertura de porta,Inf/Ação: Desrespeito da sinalização semafórica,Inf/Ação: Desrespeito da sinalização vertical,Inf/Ação: Desrespeito das distâncias de segurança,Inf/Ação: Desrespeito das marcas rodoviárias,Inf/Ação: Encandeamento,Inf/Ação: Manobra irregular,Inf/Ação: Não sinalização da manobra,Inf/Ação: Obstáculo imprevisto na faixa de rodagem,Inf/Ação: Rebentamento de pneumático,Inf/Ação: Velocidade excessiva para as condições existentes,Automóvel ligeiro,Automóvel pesado,Motociclos/Ciclomotores,Outros Veículos,Velocípedes,Peões
2539,20191806845,2019-11-27 00:20:00,Quarta-Feira,NÃO DEFINIDO,38.698831,-9.18031,Direita,Dentro das localidades,Alcântara,,Despiste,Despiste sem dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Húmido,0,0,2,Arruamento sem separador,Via Secundária,0,,Avenida Brasília,Localização GPS,2019,11,27,0,Madrugada,Outono,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2540,20191806869,2019-12-08 21:00:00,Domingo,NÃO DEFINIDO,38.719364,-9.173872,Direita,Dentro das localidades,Campo de Ourique,Lisboa,Despiste,Despiste sem dispositivo de retenção,Curva,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Rua Arco do Carvalhão,Localização GPS,2019,12,8,21,Noite,Outono,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2541,20191806919,2019-12-04 21:00:00,Quarta-Feira,NÃO DEFINIDO,38.737715,-9.127164,Direita,Dentro das localidades,Areeiro,,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Cedência de passagem,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,9,,Rua Cristóvão Falcão,Localização GPS,2019,12,4,21,Noite,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2542,20191806924,2019-12-07 11:50:00,Sábado,No sentido decrescente da quilometragem,38.707531,-9.178117,Esquerda,Fora das localidades,Alcântara,,Colisão,Colisão choque em cadeia,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Auto-estrada,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,2,A  - Auto-Estrada,A2-PNT25ABRIL,,2.25,,Localização GPS,2019,12,7,11,Manhã,Outono,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2543,20191806938,2019-11-29 17:00:00,Sexta-Feira,NÃO DEFINIDO,38.761061,-9.171156,Direita,Dentro das localidades,Lumiar,,Despiste,Despiste sem dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Rua Professor Mark Athias,Localização GPS,2019,11,29,17,Tarde,Outono,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2544,20191807010,2019-12-03 17:20:00,Terça-Feira,NÃO DEFINIDO,38.75014,-9.16083,Esquerda,Dentro das localidades,Alvalade,Lisboa,Atropelamento,Atropelamento de peões,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Professor Egas Moniz,Localização GPS,2019,12,3,17,Tarde,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2545,20191807296,2019-12-04 19:05:00,Quarta-Feira,NÃO DEFINIDO,38.695018,-9.215341,Direita,Dentro das localidades,Belém,Lisboa,Atropelamento,Atropelamento com fuga,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Passagem de peões,Inexistentes,Betuminoso,Em cruzamento,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,25,,Largo Princesa,Localização GPS,2019,12,4,19,Noite,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2546,20191807298,2019-12-08 14:45:00,Domingo,NÃO DEFINIDO,38.722336,-9.150262,Direita,Dentro das localidades,Santo António,Lisboa,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,40,,Rua Alexandre Herculano,Localização GPS,2019,12,8,14,Tarde,Outono,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2547,20191807300,2019-12-03 16:30:00,Terça-Feira,NÃO DEFINIDO,38.742718,-9.168164,Direita,Dentro das localidades,São Domingos de Benfica,Lisboa,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Praça Marechal Humberto Delgado,Localização GPS,2019,12,3,16,Tarde,Outono,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2548,20191807302,2019-11-24 19:45:00,Domingo,No sentido crescente da quilometragem,38.743765,-9.143404,Direita,Dentro das localidades,Areeiro,Lisboa,Colisão,Colisão com outras situações,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Chuva,"Noite, com iluminação",Molhado,0,0,1,Arruamento com separador,Via Secundária,49,,Avenida Sacadura Cabral,Localização GPS,2019,11,24,19,Noite,Outono,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2549,20191807376,2019-11-28 19:40:00,Quinta-Feira,No sentido crescente da quilometragem,38.712502,-9.177583,Direita,Fora das localidades,Alcântara,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Auto-estrada,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,A  - Auto-Estrada,A2-PNT25ABRIL,,0.95,,Localização GPS,2019,11,28,19,Noite,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2550,20191807378,2019-11-28 09:35:00,Quinta-Feira,NÃO DEFINIDO,38.769989,-9.128292,Direita,Dentro das localidades,Santa Maria dos Olivais,,Atropelamento,Atropelamento com fuga,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Rua C do Aeroporto de Lisboa,Localização GPS,2019,11,28,9,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2551,20191807731,2019-12-01 05:45:00,Domingo,NÃO DEFINIDO,38.706631,-9.154468,Direita,Dentro das localidades,Misericórdia,Lisboa,Colisão,Colisão com outras situações,Recta,Em patamar,Berma pavimentada,Em plena via,NÃO DEFINIDO,Estrada sem separador,Sentido único,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Fora da intersecção,NÃO DEFINIDO,NÃO DEFINIDO,NÃO DEFINIDO,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida 24 de Julho,Localização GPS,2019,12,1,5,Madrugada,Outono,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2552,20191807753,2019-12-10 08:30:00,Terça-Feira,NÃO DEFINIDO,38.722396,-9.150138,Esquerda,Dentro das localidades,Santo António,Lisboa,Atropelamento,Atropelamento de peões,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,40,,Rua Alexandre Herculano,Localização GPS,2019,12,10,8,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2553,20191807758,2019-12-05 08:55:00,Quinta-Feira,No sentido decrescente da quilometragem,38.744887,-9.131539,Direita,Dentro das localidades,Areeiro,Lisboa,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,31,,Avenida Almirante Gago Coutinho,Localização GPS,2019,12,5,8,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2554,20191807766,2019-12-05 14:55:00,Quinta-Feira,NÃO DEFINIDO,38.704765,-9.177057,Direita,Dentro das localidades,Alcântara,Lisboa,Atropelamento,Atropelamento de peões,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Calçada,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,1,,Largo do Calvário,Localização GPS,2019,12,5,14,Tarde,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2555,20191807777,2019-12-01 22:10:00,Domingo,NÃO DEFINIDO,38.731547,-9.140836,Direita,Dentro das localidades,Arroios,Lisboa,Atropelamento,Atropelamento de peões,Curva,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,Inexistentes,Calçada,Em entroncamento,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,6,,Rua Dona Estefânia,Localização GPS,2019,12,1,22,Noite,Outono,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2556,20191807820,2019-12-08 13:00:00,Domingo,NÃO DEFINIDO,38.764222,-9.176912,Direita,Dentro das localidades,Lumiar,Lisboa,Despiste,Despiste com colisão com veículo imobil. ou obstáculo,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Correctamente sinalizados,NÃO DEFINIDO,A funcionar normalmente,Betão de cimento,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,2,Arruamento sem separador,Via Secundária,0,,Avenida Nações Unidas,Localização GPS,2019,12,8,13,Tarde,Outono,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2557,20191807850,2019-12-05 08:00:00,Quinta-Feira,NÃO DEFINIDO,38.760071,-9.174835,Direita,Dentro das localidades,Lumiar,,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,Aurora ou crepúsculo,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Rua Fernando Namora,Localização GPS,2019,12,5,8,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2558,20191807937,2019-11-23 18:30:00,Sábado,No sentido crescente da quilometragem,38.72159,-9.20341,Direita,Fora das localidades,Ajuda,Ajuda,Colisão,Colisão com outras situações,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Auto-estrada,Sentido único,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Húmido,0,0,1,A  - Auto-Estrada,A5,,2.3,,Localização GPS,2019,11,23,18,Noite,Outono,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2559,20191808038,2019-12-10 16:25:00,Terça-Feira,NÃO DEFINIDO,38.762708,-9.129979,Direita,Dentro das localidades,Alvalade,,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,NÃO DEFINIDO,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Brasil,Localização GPS,2019,12,10,16,Tarde,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2560,20191808059,2019-12-11 19:15:00,Quarta-Feira,NÃO DEFINIDO,38.719817,-9.185286,Direita,Dentro das localidades,Alcântara,,Colisão,Colisão frontal,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Em entroncamento,Bom tempo,"Noite, com iluminação",Seco e limpo,1,0,0,Arruamento sem separador,Via Secundária,0,,Estrada do Alvito,Localização GPS,2019,12,11,19,Noite,Outono,1,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2561,20191808118,2019-12-06 17:50:00,Sexta-Feira,NÃO DEFINIDO,,,Direita,Dentro das localidades,Avenidas Novas,Lisboa,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Outra via,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida República,Localização GPS,2019,12,6,17,Tarde,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2562,20191808203,2019-11-29 18:20:00,Sexta-Feira,No sentido decrescente da quilometragem,38.751137,-9.168886,Direita,Dentro das localidades,São Domingos de Benfica,,Colisão,Colisão traseira com outro veículo em movimento,Recta,Em patamar,Berma não pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,IP - Itinerário Principal,IP7,,7.05,,Localização GPS,2019,11,29,18,Noite,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2563,20191808206,2019-11-20 11:00:00,Quarta-Feira,No sentido crescente da quilometragem,38.707768,-9.173925,Esquerda,Dentro das localidades,Alcântara,,Colisão,Colisão com outras situações,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Ceuta,Localização GPS,2019,11,20,11,Manhã,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2564,20191808589,2019-11-27 10:00:00,Quarta-Feira,No sentido decrescente da quilometragem,38.72519,-9.186244,Central,Fora das localidades,Ajuda,Ajuda,Colisão,Colisão lateral com outro veículo em movimento,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Auto-estrada,Sentido único,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Húmido,0,0,1,A  - Auto-Estrada,A5,,0.9,,Localização GPS,2019,11,27,10,Manhã,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2565,20191808664,2019-12-12 09:30:00,Quinta-Feira,No sentido decrescente da quilometragem,38.716942,-9.155125,Direita,Dentro das localidades,Santo António,Lisboa,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Outra via,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Betuminoso,Fora da intersecção,Chuva,Em pleno dia,Molhado,0,1,0,Arruamento com separador,Via Secundária,297,,Rua de São Bento,Localização GPS,2019,12,12,9,Manhã,Outono,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2566,20191808674,2019-12-12 16:20:00,Quinta-Feira,NÃO DEFINIDO,38.697958,-9.199389,Direita,Dentro das localidades,Belém,Lisboa,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Fora da intersecção,Chuva,Em pleno dia,Molhado,0,0,1,Arruamento sem separador,Via Secundária,0,,Calçada Ajuda,Localização GPS,2019,12,12,16,Tarde,Outono,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2567,20191808682,2019-12-12 13:25:00,Quinta-Feira,NÃO DEFINIDO,38.768909,-9.116237,Direita,Dentro das localidades,Santa Maria dos Olivais,Lisboa,Colisão,Colisão lateral com outro veículo em movimento,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Cedência de passagem,Inexistentes,Betuminoso,Em cruzamento,Chuva,Em pleno dia,Molhado,0,0,1,Arruamento sem separador,Via Secundária,0.0,,Avenida Berlim,Localização GPS,2019,12,12,13,Tarde,Outono,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2568,20191808685,2019-12-12 11:30:00,Quinta-Feira,NÃO DEFINIDO,38.744639,-9.147564,Direita,Dentro das localidades,Avenidas Novas,Lisboa,Atropelamento,Atropelamento de peões,Recta,Em patamar,Berma pavimentada,No passeio,Em estado regular,Outra via,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,Outros,Inexistentes,Calçada,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,99,,Avenida República,Localização GPS,2019,12,12,11,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2569,20191808687,2019-12-12 16:43:00,Quinta-Feira,NÃO DEFINIDO,38.710351,-9.153421,Direita,Dentro das localidades,Estrela,,Despiste,Despiste sem dispositivo de retenção,Recta,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Sem marcas rodoviárias ou pouco visíveis,Insuficentemente sinalizados,Outros,Inexistentes,Calçada,Fora da intersecção,Chuva,Em pleno dia,Molhado,0,0,1,Arruamento sem separador,Via Secundária,107,,Avenida Dom Carlos I,Localização GPS,2019,12,12,16,Tarde,Outono,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2570,20191808709,2019-12-13 11:15:00,Sexta-Feira,NÃO DEFINIDO,38.750048,-9.159926,Central,Dentro das localidades,Alvalade,Lisboa,Atropelamento,Atropelamento com fuga,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Professor Egas Moniz,Localização GPS,2019,12,13,11,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2571,20191808718,2019-12-13 08:30:00,Sexta-Feira,No sentido decrescente da quilometragem,38.737268,-9.145583,Direita,Dentro das localidades,Avenidas Novas,,Despiste,Despiste sem dispositivo de retenção,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Molhado,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida República,Localização GPS,2019,12,13,8,Manhã,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2572,20191808888,2019-12-10 20:00:00,Terça-Feira,No sentido crescente da quilometragem,38.723545,-9.135188,Direita,Dentro das localidades,Arroios,Lisboa,Atropelamento,Atropelamento com fuga,Recta,Com inclinação,Berma pavimentada,Em plena via,Em bom estado,Outra via,Sentido único,Sem marcas rodoviárias ou pouco visíveis,Inexistentes,NÃO DEFINIDO,A funcionar normalmente,Betuminoso,Em entroncamento,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Avenida Almirante Reis,Localização GPS,2019,12,10,20,Noite,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2573,20191808907,2019-12-09 15:00:00,Segunda-Feira,NÃO DEFINIDO,38.756664,-9.140031,Esquerda,Dentro das localidades,Alvalade,Lisboa,Colisão,Colisão frontal,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,NÃO DEFINIDO,Inexistentes,Betuminoso,Em entroncamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Avenida Rio de Janeiro,Localização GPS,2019,12,9,15,Tarde,Outono,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2574,20191808915,2019-12-09 11:00:00,Segunda-Feira,NÃO DEFINIDO,38.767918,-9.158327,Direita,Dentro das localidades,Lumiar,,Colisão,Colisão com outras situações,Recta,Em patamar,Berma pavimentada,Em plena via,Em bom estado,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,0,,Alameda Linhas de Torres,Localização GPS,2019,12,9,11,Manhã,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2575,20191808916,2019-12-09 09:35:00,Segunda-Feira,No sentido crescente da quilometragem,38.734771,-9.134097,Direita,Dentro das localidades,Areeiro,,Atropelamento,Atropelamento de peões,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,Desligada,Betuminoso,Fora da intersecção,Bom tempo,Em pleno dia,Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,162,,Avenida Almirante Reis,Localização GPS,2019,12,9,9,Manhã,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2576,20191809005,2019-12-10 19:15:00,Terça-Feira,NÃO DEFINIDO,38.753533,-9.142808,Esquerda,Dentro das localidades,Alvalade,Lisboa,Atropelamento,Atropelamento com fuga,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Passagem de peões,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,30,,Avenida Igreja,Localização GPS,2019,12,10,19,Noite,Outono,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2577,20191809017,2019-11-28 20:25:00,Quinta-Feira,No sentido crescente da quilometragem,38.734099,-9.144976,Direita,Dentro das localidades,Avenidas Novas,Lisboa,Colisão,Colisão com outras situações,Recta,Em patamar,Berma pavimentada,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,NÃO DEFINIDO,A funcionar normalmente,Betuminoso,Em cruzamento,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento com separador,Via Secundária,0,,Praça do Duque de Saldanha,Localização GPS,2019,11,28,20,Noite,Outono,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2578,20191809019,2019-11-30 14:30:00,Sábado,No sentido decrescente da quilometragem,38.716876,-9.210184,Esquerda,Dentro das localidades,Belém,Lisboa,Colisão,Colisão com outras situações,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Em estado regular,Outra via,Sentido único,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Em cruzamento,Chuva,Em pleno dia,Molhado,0,0,2,Arruamento com separador,Via Secundária,0,,Avenida Descobertas,Localização GPS,2019,11,30,14,Tarde,Outono,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2579,20191809052,2019-12-09 20:20:00,Segunda-Feira,NÃO DEFINIDO,38.720309,-9.157551,Esquerda,Dentro das localidades,Campolide,,Colisão,Colisão lateral com outro veículo em movimento,Recta,Com inclinação,Berma pavimentada,Em plena via,Em estado regular,Estrada sem separador,Dois sentidos,Com marcas,Inexistentes,Outros,A funcionar normalmente,Betuminoso,Fora da intersecção,Bom tempo,"Noite, com iluminação",Seco e limpo,0,0,1,Arruamento sem separador,Via Secundária,6,,Rua Dom João V,Localização GPS,2019,12,9,20,Noite,Outono,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
